pathway_id	gene_id	counts	symbol	kegg_id	flybase_id				
dme00860	53583	9	Ugt37c1	CG8652	FBgn0026754				
dme00860	37590	9	Ugt58Fa	CG4414	FBgn0040091				
dme00860	53507	9	Ugt86Dd	CG6633	FBgn0040256				
dme00860	53506	9	Ugt86De	CG6653	FBgn0040255				
dme00860	53504	9	Ugt86Dg	CG17200	FBgn0040253				
dme00860	53503	9	Ugt86Dh	CG4772	FBgn0040252				
dme00860	53502	9	Ugt86Di	CG6658	FBgn0040251				
dme00860	53501	9	Ugt86Dj	CG15902	FBgn0040250				
dme00860	35986	2	Updo	CG1818	FBgn0033428				
dme00900	35255	3	CG10268	CG10268	FBgn0032811				
dme00900	31708	1	CG10778	CG10778	FBgn0029980				
dme00900	31695	13	CG10932	CG10932	FBgn0029969				
dme00900	41989	1	CG17565	CG17565	FBgn0038424				
dme00900	3772247	3	CG33671	CG33671	FBgn0061359				
dme00900	42526	2	CG5919	CG5919	FBgn0038876				
dme00900	32520	2	CG8239	CG8239	FBgn0030683				
dme00900	38147	13	CG9149	CG9149	FBgn0035203				
dme00900	44154	5	Dsim\Hmgs	CG4311	FBgn0083433				
dme00900	40323	1	Dyak\GE23254	CG10585	FBgn0068503				
dme00900	33682	1	Fnta	CG2976	FBgn0031633				
dme00900	36209	2	Fpps	CG12389	FBgn0025373				
dme00900	42803	2	Hmgcr	CG10367	FBgn0263782				
dme00900	43697	1	qless	CG31005	FBgn0051005				
dme00900	38816	2	qm	CG8593	FBgn0019662				
dme00900	44002	1	Sras	CG4852	FBgn0029121				
dme00900	39478	1	ste14	CG11268	FBgn0036336				
dme00900	36908	1	ste24a	CG9000	FBgn0034176				
dme00910	34786	1	CAH1	CG7820	FBgn0027844				
dme00910	39390	1	CAH2	CG6906	FBgn0027843				
dme00910	42965	1	CG10899	CG10899	FBgn0039235				
dme00910	31804	1	CG11284	CG11284	FBgn0030056				
dme00910	36126	1	CG12309	CG12309	FBgn0033542				
dme00910	50101	1	CG18672	CG18672	FBgn0040628				
dme00910	50102	1	CG18673	CG18673	FBgn0040629				
dme00910	43701	1	CG3669	CG3669	FBgn0039838				
dme00910	41238	1	CG3940	CG3940	FBgn0037788				
dme00910	42756	5	CG4434	CG4434	FBgn0039071				
dme00910	42625	1	CG5379	CG5379	FBgn0038956				
dme00910	43264	1	CG6074	CG6074	FBgn0039486				
dme00910	37366	1	CG9235	CG9235	FBgn0034560				
dme00910	39878	4	CG9674	CG9674	FBgn0036663				
dme00910	42832	5	Gdh	CG5320	FBgn0001098				
dme00910	33172	6	Gs1	CG2718	FBgn0001142				
dme00910	32087	6	Gs2	CG1743	FBgn0001145				
dme00920	41570	4	CG12279	CG12279	FBgn0038080				
dme00920	38514	1	CG14997	CG14997	FBgn0035515				
dme00920	32279	4	CG15743	CG15743	FBgn0030465				
dme00920	36233	1	CG30022	CG30022	FBgn0050022				
dme00920	32878	1	CG7280	CG7280	FBgn0030966				
dme00920	43516	2	CG7789	CG7789	FBgn0039698				
dme00920	34995	2	Cyt-c-d	CG13263	FBgn0086907				
dme00920	40167	4	Dmir\CG8363	CG8363	FBgn0084533				
dme00920	34996	2	Dpse\GA14714	CG17903	FBgn0074741				
dme00920	246397	1	sprt	CG30023	FBgn0082585				
dme00970	34156	1	Aats-ala	CG13391	FBgn0027094				
dme00970	38595	1	Aats-ala-m	CG4633	FBgn0028962				
dme00970	32539	1	Aats-arg	CG9020	FBgn0027093				
dme00970	35194	1	Aats-asn	CG10687	FBgn0086443				
dme00970	36420	1	Aats-asp	CG3821	FBgn0002069				
dme00970	36784	1	Aats-cys	CG8431	FBgn0027091				
dme00970	45786	2	Aats-gln	CG10506	FBgn0027090				
dme00970	42834	3	Aats-glupro	CG5394	FBgn0005674				
dme00970	39644	1	Aats-gly	CG6778	FBgn0027088				
dme00970	32841	1	Aats-his	CG6335	FBgn0027087				
dme00970	45785	1	Aats-ile	CG11471	FBgn0027086				
dme00970	31904	1	Aats-lys	CG12141	FBgn0027084				
dme00970	41733	2	Aats-met	CG31322	FBgn0027083				
dme00970	36547	1	Aats-phe	CG13348	FBgn0020766				
dme00970	38331	1	Aats-pro	CG12186	FBgn0027082				
dme00970	41862	1	Aats-ser	CG4938	FBgn0021750				
dme00970	45399	1	Aats-trp	CG9735	FBgn0010803				
dme00970	39829	1	Aats-tyr	CG4561	FBgn0027080				
dme00970	37965	1	Aats-tyr-m	CG16912	FBgn0035064				
dme00970	45783	1	Aats-val	CG4062	FBgn0027079				
dme00970	40929	1	CG10092	CG10092	FBgn0037526				
dme00970	3772080	2	CG12788	CG12788	FBgn0031041				
dme00970	40681	2	CG1427	CG1427	FBgn0037347				
dme00970	37177	2	CG15100	CG15100	FBgn0034401				
dme00970	33518	1	CG17259	CG17259	FBgn0031497				
dme00970	43699	2	CG1750	CG1750	FBgn0039836				
dme00970	31740	1	CG2263	CG2263	FBgn0030007				
dme00970	326155	1	CG31739	CG31739	FBgn0051739				
dme00970	326262	1	CG33123	CG33123	FBgn0053123				
dme00970	3772218	2	CG33649	CG33649	FBgn0064115				
dme00970	39828	3	CG4573	CG4573	FBgn0036629				
dme00970	39762	1	CG5414	CG5414	FBgn0036569				
dme00970	42861	2	CG5463	CG5463	FBgn0039153				
dme00970	39023	1	CG5660	CG5660	FBgn0035942				
dme00970	42888	1	CG5706	CG5706	FBgn0039175				
dme00970	36909	1	CG6796	CG6796	FBgn0034177				
dme00970	36563	1	CG8257	CG8257	FBgn0033900				
dme00970	38581	1	Dmir\CG7479	CG7479	FBgn0084703				
dme00970	39989	1	Dsim\GD14730	CG7441	FBgn0083441				
dme00970	45784	1	Dyak\Aats-thr	CG5353	FBgn0068539				
dme00970	42283	2	gatA	CG6007	FBgn0260779				
dme00970	19893543	1	mt:tRNA:A	trnA	FBgn0013689				
dme00970	19893531	1	mt:tRNA:C	trnC	FBgn0013690				
dme00970	19893537	1	mt:tRNA:D	trnD	FBgn0013691				
dme00970	19893547	1	mt:tRNA:E	trnE	FBgn0013692				
dme00970	19893548	1	mt:tRNA:F	trnF	FBgn0013693				
dme00970	19893541	1	mt:tRNA:G	trnG	FBgn0013694				
dme00970	19893550	1	mt:tRNA:H	trnH	FBgn0013695				
dme00970	19893563	1	mt:tRNA:I	trnI	FBgn0013696				
dme00970	19893536	1	mt:tRNA:K	trnK	FBgn0013697				
dme00970	19893559	1	mt:tRNA:L:CUN	trnL2	FBgn0013698				
dme00970	19893534	1	mt:tRNA:L:UUR	trnL1	FBgn0013699				
dme00970	19893528	1	mt:tRNA:M	trnM	FBgn0013700				
dme00970	19893545	1	mt:tRNA:N	trnN	FBgn0013701				
dme00970	19893554	1	mt:tRNA:P	trnP	FBgn0013702				
dme00970	19893527	1	mt:tRNA:Q	trnQ	FBgn0013703				
dme00970	19893557	1	mt:tRNA:S:UCN	trnS1	FBgn0013706				
dme00970	19893553	1	mt:tRNA:T	trnT	FBgn0013707				
dme00970	19893561	1	mt:tRNA:V	trnV	FBgn0013708				
dme00970	19893530	1	mt:tRNA:W	trnW	FBgn0013709				
dme00970	19893532	1	mt:tRNA:Y	trnY	FBgn0013710				
dme00970	318604	1	Slimp	CG31133	FBgn0051133				
dme00980	3771877	8	Adh	CG3481	FBgn0000055				
dme00980	45398	8	Aldh-III	CG11140	FBgn0010548				
dme00980	35105	9	CG10178	CG10178	FBgn0032684				
dme00980	33993	9	CG11289	CG11289	FBgn0031887				
dme00980	37421	9	CG15661	CG15661	FBgn0034605				
dme00980	35138	9	CG17323	CG17323	FBgn0032713				
dme00980	43708	9	CG31002	CG31002	FBgn0051002				
dme00980	33421	2	CG3609	CG3609	FBgn0031418				
dme00980	40079	9	CG3797	CG3797	FBgn0036842				
dme00980	37420	9	CG4302	CG4302	FBgn0027073				
dme00980	41573	9	CG5724	CG5724	FBgn0038082				
dme00980	41574	9	CG5999	CG5999	FBgn0038083				
dme00980	42538	9	CG6475	CG6475	FBgn0038886				
dme00980	37960	3	Dyak\GE11420	CG16936	FBgn0068397				
dme00980	41311	9	Fdh	CG6598	FBgn0011768				
dme00980	40858	3	gfzf	CG33546	FBgn0250732				
dme00980	41503	3	GstD1	CG10045	FBgn0001149				
dme00980	59240	3	GstD10	CG18548	FBgn0042206				
dme00980	41512	3	GstD11	CG17639	FBgn0038029				
dme00980	48335	3	GstD2	CG4181	FBgn0010038				
dme00980	48336	3	GstD3	CG4381	FBgn0010039				
dme00980	48337	3	GstD4	CG11512	FBgn0010040				
dme00980	48338	3	GstD5	CG12242	FBgn0010041				
dme00980	48339	3	GstD6	CG4423	FBgn0010042				
dme00980	48340	3	GstD7	CG4371	FBgn0010043				
dme00980	48341	3	GstD8	CG4421	FBgn0010044				
dme00980	41502	3	GstD9	CG10091	FBgn0038020				
dme00980	37106	3	GstE1	CG5164	FBgn0034335				
dme00980	37105	3	GstE10	CG17522	FBgn0063499				
dme00980	37128	3	GstE11	CG5224	FBgn0034354				
dme00980	35928	3	GstE13	CG11784	FBgn0033381				
dme00980	36467	3	GstE14	CG4688	FBgn0033817				
dme00980	37107	3	GstE2	CG17523	FBgn0063498				
dme00980	37108	3	GstE3	CG17524	FBgn0063497				
dme00980	37109	3	GstE4	CG17525	FBgn0063496				
dme00980	37110	3	GstE5	CG17527	FBgn0063495				
dme00980	37111	3	GstE6	CG17530	FBgn0063494				
dme00980	37112	3	GstE7	CG17531	FBgn0063493				
dme00980	37113	3	GstE8	CG17533	FBgn0063492				
dme00980	246581	3	GstE9	CG17534	FBgn0063491				
dme00980	38975	3	GstO1	CG6662	FBgn0035907				
dme00980	36927	3	GstS1	CG8938	FBgn0010226				
dme00980	35995	3	GstT1	CG30000	FBgn0050000				
dme00980	33047	3	GstT3	CG1702	FBgn0031117				
dme00980	32299	3	GstT4	CG1681	FBgn0030484				
dme00980	44110	3	Mgstl	CG1742	FBgn0025814				
dme00980	38973	3	se	CG6781	FBgn0086348				
dme00980	41334	9	Ugt35a	CG6644	FBgn0026315				
dme00980	41333	9	Ugt35b	CG6649	FBgn0026314				
dme00980	53513	9	Ugt36Ba	CG13270	FBgn0040262				
dme00980	53512	9	Ugt36Bb	CG13271	FBgn0040261				
dme00980	53511	9	Ugt36Bc	CG17932	FBgn0040260				
dme00980	35307	9	Ugt37a1	CG11012	FBgn0026756				
dme00980	53584	9	Ugt37b1	CG9481	FBgn0026755				
dme00980	53583	9	Ugt37c1	CG8652	FBgn0026754				
dme00980	37590	9	Ugt58Fa	CG4414	FBgn0040091				
dme00980	53507	9	Ugt86Dd	CG6633	FBgn0040256				
dme00980	53506	9	Ugt86De	CG6653	FBgn0040255				
dme00980	53504	9	Ugt86Dg	CG17200	FBgn0040253				
dme00980	53503	9	Ugt86Dh	CG4772	FBgn0040252				
dme00980	53502	9	Ugt86Di	CG6658	FBgn0040251				
dme00980	53501	9	Ugt86Dj	CG15902	FBgn0040250				
dme00981	32858	1	Cyp18a1	CG6816	FBgn0010383				
dme00981	45282	1	dib	CG12028	FBgn0000449				
dme00981	32423	1	Eo	CG9504	FBgn0030597				
dme00981	34977	1	jhamt	CG17330	FBgn0028841				
dme00981	36780	1	Jhe	CG8425	FBgn0010052				
dme00981	251984	1	Jheh1	CG15101	FBgn0010053				
dme00981	37181	1	Jheh2	CG15102	FBgn0034405				
dme00981	37182	1	Jheh3	CG15106	FBgn0034406				
dme00981	5740633	1	nvd	CG40050	FBgn0259697				
dme00981	32857	1	phm	CG6578	FBgn0004959				
dme00981	44858	1	sad	CG14728	FBgn0003312				
dme00981	39592	1	shd	CG13478	FBgn0003388				
dme00981	38631	1	spo	CG10594	FBgn0003486				
dme00981	5740359	1	spok	CG41624	FBgn0086917				
dme00982	3771877	8	Adh	CG3481	FBgn0000055				
dme00982	45398	8	Aldh-III	CG11140	FBgn0010548				
dme00982	35105	9	CG10178	CG10178	FBgn0032684				
dme00982	33993	9	CG11289	CG11289	FBgn0031887				
dme00982	37421	9	CG15661	CG15661	FBgn0034605				
dme00982	35138	9	CG17323	CG17323	FBgn0032713				
dme00982	43708	9	CG31002	CG31002	FBgn0051002				
dme00982	40079	9	CG3797	CG3797	FBgn0036842				
dme00982	37420	9	CG4302	CG4302	FBgn0027073				
dme00982	41573	9	CG5724	CG5724	FBgn0038082				
dme00982	41574	9	CG5999	CG5999	FBgn0038083				
dme00982	42538	9	CG6475	CG6475	FBgn0038886				
dme00982	37960	3	Dyak\GE11420	CG16936	FBgn0068397				
dme00982	41311	9	Fdh	CG6598	FBgn0011768				
dme00982	37814	1	Fmo-1	CG3006	FBgn0034943				
dme00982	40858	3	gfzf	CG33546	FBgn0250732				
dme00982	41503	3	GstD1	CG10045	FBgn0001149				
dme00982	59240	3	GstD10	CG18548	FBgn0042206				
dme00982	41512	3	GstD11	CG17639	FBgn0038029				
dme00982	48335	3	GstD2	CG4181	FBgn0010038				
dme00982	48336	3	GstD3	CG4381	FBgn0010039				
dme00982	48337	3	GstD4	CG11512	FBgn0010040				
dme00982	48338	3	GstD5	CG12242	FBgn0010041				
dme00982	48339	3	GstD6	CG4423	FBgn0010042				
dme00982	48340	3	GstD7	CG4371	FBgn0010043				
dme00982	48341	3	GstD8	CG4421	FBgn0010044				
dme00982	41502	3	GstD9	CG10091	FBgn0038020				
dme00982	37106	3	GstE1	CG5164	FBgn0034335				
dme00982	37105	3	GstE10	CG17522	FBgn0063499				
dme00982	37128	3	GstE11	CG5224	FBgn0034354				
dme00982	35928	3	GstE13	CG11784	FBgn0033381				
dme00982	36467	3	GstE14	CG4688	FBgn0033817				
dme00982	37107	3	GstE2	CG17523	FBgn0063498				
dme00982	37108	3	GstE3	CG17524	FBgn0063497				
dme00982	37109	3	GstE4	CG17525	FBgn0063496				
dme00982	37110	3	GstE5	CG17527	FBgn0063495				
dme00982	37111	3	GstE6	CG17530	FBgn0063494				
dme00982	37112	3	GstE7	CG17531	FBgn0063493				
dme00982	37113	3	GstE8	CG17533	FBgn0063492				
dme00982	246581	3	GstE9	CG17534	FBgn0063491				
dme00982	38975	3	GstO1	CG6662	FBgn0035907				
dme00982	36927	3	GstS1	CG8938	FBgn0010226				
dme00982	35995	3	GstT1	CG30000	FBgn0050000				
dme00982	33047	3	GstT3	CG1702	FBgn0031117				
dme00982	32299	3	GstT4	CG1681	FBgn0030484				
dme00982	44110	3	Mgstl	CG1742	FBgn0025814				
dme00982	38973	3	se	CG6781	FBgn0086348				
dme00982	41334	9	Ugt35a	CG6644	FBgn0026315				
dme00982	41333	9	Ugt35b	CG6649	FBgn0026314				
dme00982	53513	9	Ugt36Ba	CG13270	FBgn0040262				
dme00982	53512	9	Ugt36Bb	CG13271	FBgn0040261				
dme00982	53511	9	Ugt36Bc	CG17932	FBgn0040260				
dme00982	35307	9	Ugt37a1	CG11012	FBgn0026756				
dme00982	53584	9	Ugt37b1	CG9481	FBgn0026755				
dme00982	53583	9	Ugt37c1	CG8652	FBgn0026754				
dme00982	37590	9	Ugt58Fa	CG4414	FBgn0040091				
dme00982	53507	9	Ugt86Dd	CG6633	FBgn0040256				
dme00982	53506	9	Ugt86De	CG6653	FBgn0040255				
dme00982	53504	9	Ugt86Dg	CG17200	FBgn0040253				
dme00982	53503	9	Ugt86Dh	CG4772	FBgn0040252				
dme00982	53502	9	Ugt86Di	CG6658	FBgn0040251				
dme00982	53501	9	Ugt86Dj	CG15902	FBgn0040250				
dme00983	40908	2	alpha-Est2	CG2505	FBgn0015570				
dme00983	45830	3	bur	CG9242	FBgn0000239				
dme00983	35105	9	CG10178	CG10178	FBgn0032684				
dme00983	33993	9	CG11289	CG11289	FBgn0031887				
dme00983	37197	7	CG15117	CG15117	FBgn0034417				
dme00983	37421	9	CG15661	CG15661	FBgn0034605				
dme00983	33510	3	CG17224	CG17224	FBgn0031489				
dme00983	35138	9	CG17323	CG17323	FBgn0032713				
dme00983	43746	7	CG2135	CG2135	FBgn0039874				
dme00983	43708	9	CG31002	CG31002	FBgn0051002				
dme00983	37644	3	CG3788	CG3788	FBgn0034800				
dme00983	40079	9	CG3797	CG3797	FBgn0036842				
dme00983	37420	9	CG4302	CG4302	FBgn0027073				
dme00983	41573	9	CG5724	CG5724	FBgn0038082				
dme00983	41574	9	CG5999	CG5999	FBgn0038083				
dme00983	43240	3	CG6330	CG6330	FBgn0039464				
dme00983	42538	9	CG6475	CG6475	FBgn0038886				
dme00983	34124	3	CG8349	CG8349	FBgn0032003				
dme00983	34123	3	CG8353	CG8353	FBgn0032002				
dme00983	34122	3	CG8360	CG8360	FBgn0032001				
dme00983	33718	4	CG8891	CG8891	FBgn0031663				
dme00983	40675	5	CRMP	CG1411	FBgn0023023				
dme00983	42894	3	Dyak\GE23468	CG6364	FBgn0068278				
dme00983	39392	2	Est-6	CG6917	FBgn0000592				
dme00983	39393	2	Est-P	CG17148	FBgn0000594				
dme00983	36953	3	l(2)k01209	CG4798	FBgn0022029				
dme00983	42402	2	Nlg4	CG34139	FBgn0083975				
dme00983	40916	5	pyd3	CG3027	FBgn0037513				
dme00983	43873	3	ras	CG1799	FBgn0003204				
dme00983	42493	3	r-l	CG3593	FBgn0003257				
dme00983	41605	5	ry	CG7642	FBgn0003308				
dme00983	31858	5	su(r)	CG2194	FBgn0086450				
dme00983	41334	9	Ugt35a	CG6644	FBgn0026315				
dme00983	41333	9	Ugt35b	CG6649	FBgn0026314				
dme00983	53513	9	Ugt36Ba	CG13270	FBgn0040262				
dme00983	53512	9	Ugt36Bb	CG13271	FBgn0040261				
dme00983	53511	9	Ugt36Bc	CG17932	FBgn0040260				
dme00983	35307	9	Ugt37a1	CG11012	FBgn0026756				
dme00983	53584	9	Ugt37b1	CG9481	FBgn0026755				
dme00983	53583	9	Ugt37c1	CG8652	FBgn0026754				
dme00983	37590	9	Ugt58Fa	CG4414	FBgn0040091				
dme00983	53507	9	Ugt86Dd	CG6633	FBgn0040256				
dme00983	53506	9	Ugt86De	CG6653	FBgn0040255				
dme00983	53504	9	Ugt86Dg	CG17200	FBgn0040253				
dme00983	53503	9	Ugt86Dh	CG4772	FBgn0040252				
dme00983	53502	9	Ugt86Di	CG6658	FBgn0040251				
dme00983	53501	9	Ugt86Dj	CG15902	FBgn0040250				
dme01040	37446	6	Acox57D-d	CG9709	FBgn0034629				
dme01040	37445	6	Acox57D-p	CG9707	FBgn0034628				
dme01040	31703	4	CG1444	CG1444	FBgn0029975				
dme01040	43592	2	CG15531	CG15531	FBgn0039755				
dme01040	35213	6	CG17544	CG17544	FBgn0032775				
dme01040	31641	6	CG4586	CG4586	FBgn0029924				
dme01040	37028	6	CG5009	CG5009	FBgn0027572				
dme01040	34614	4	CG6746	CG6746	FBgn0032394				
dme01040	41629	2	CG8630	CG8630	FBgn0038130				
dme01040	33898	6	CG9527	CG9527	FBgn0031813				
dme01040	43593	2	CG9743	CG9743	FBgn0039756				
dme01040	43591	2	CG9747	CG9747	FBgn0039754				
dme01040	117369	2	Desat1	CG5887	FBgn0086687				
dme01040	41536	2	Desat2	CG5925	FBgn0043043				
dme01040	44006	2	Fad2	CG7923	FBgn0029172				
dme01040	34276	12	Mtpalpha	CG4389	FBgn0028479				
dme01040	38457	4	Sc2	CG10849	FBgn0035471				
dme01100	326119	3	5PtaseI	CG42283	FBgn0259178				
dme01100	45786	2	Aats-gln	CG10506	FBgn0027090				
dme01100	42834	3	Aats-glupro	CG5394	FBgn0005674				
dme01100	39085	4	aay	CG3705	FBgn0023129				
dme01100	35761	5	ACC	CG11198	FBgn0033246				
dme01100	44149	6	Acon	CG9244	FBgn0010100				
dme01100	37446	6	Acox57D-d	CG9709	FBgn0034629				
dme01100	37445	6	Acox57D-p	CG9707	FBgn0034628				
dme01100	46068	5	Acsl	CG8732	FBgn0263120				
dme01100	41092	2	Ada	CG11994	FBgn0037661				
dme01100	326128	4	Ada2a	CG43663	FBgn0263738				
dme01100	33847	2	ade2	CG9127	FBgn0000052				
dme01100	33986	3	ade3	CG31628	FBgn0000053				
dme01100	32228	2	ade5	CG3989	FBgn0020513				
dme01100	39479	2	AdenoK	CG11255	FBgn0036337				
dme01100	39976	2	Adgf-A	CG5992	FBgn0036752				
dme01100	39975	2	Adgf-B	CG5998	FBgn0036751				
dme01100	41679	2	Adgf-D	CG9621	FBgn0038172				
dme01100	36627	2	Adgf-E	CG10143	FBgn0033952				
dme01100	3771877	8	Adh	CG3481	FBgn0000055				
dme01100	39396	2	Adk1	CG17146	FBgn0022709				
dme01100	37834	2	Adk2	CG3140	FBgn0022708				
dme01100	41318	2	Adk3	CG6612	FBgn0042094				
dme01100	42051	3	AdSL	CG3590	FBgn0038467				
dme01100	42466	3	AdSS	CG17273	FBgn0027493				
dme01100	44750	2	Ady43A	CG1851	FBgn0026602				
dme01100	32471	2	Ahcy13	CG11654	FBgn0014455				
dme01100	42043	2	Ahcy89E	CG8956	FBgn0015011				
dme01100	37815	3	Alas	CG3017	FBgn0020764				
dme01100	43183	6	Ald	CG6058	FBgn0000064				
dme01100	34256	13	Aldh	CG3752	FBgn0012036				
dme01100	45398	8	Aldh-III	CG11140	FBgn0010548				
dme01100	326193	2	Alg10	CG32076	FBgn0052076				
dme01100	33512	2	alpha4GT1	CG17223	FBgn0031491				
dme01100	43124	2	alpha4GT2	CG5878	FBgn0039378				
dme01100	40908	2	alpha-Est2	CG2505	FBgn0015570				
dme01100	31957	3	alpha-Man-I	CG42275	FBgn0259170				
dme01100	43436	3	alpha-Man-Ib	CG11874	FBgn0039634				
dme01100	41126	2	alpha-Man-II	CG18802	FBgn0011740				
dme01100	32352	2	AMPdeam	CG32626	FBgn0052626				
dme01100	36932	2	Amy-d	CG17876	FBgn0000078				
dme01100	47764	2	Amy-p	CG18730	FBgn0000079				
dme01100	36863	2	Amyrel	CG8221	FBgn0020506				
dme01100	48224	2	Aprt	CG18315	FBgn0000109				
dme01100	42364	6	Arc42	CG4703	FBgn0038742				
dme01100	46717	3	arg	CG18104	FBgn0023535				
dme01100	2768965	2	asparagine-synthetase	CG33486	FBgn0041607				
dme01100	36760	2	ATPCL	CG8322	FBgn0020236				
dme01100	31950	2	ATPsyndelta	CG2968	FBgn0028342				
dme01100	326144	2	ATPsynepsilonL	CG31477	FBgn0051477				
dme01100	37931	2	ATPsynF	CG4692	FBgn0035032				
dme01100	43507	2	ATPsyngamma	CG7610	FBgn0020235				
dme01100	43739	3	awd	CG2210	FBgn0000150				
dme01100	34791	5	b	CG7811	FBgn0000153				
dme01100	36496	3	bbc	CG6016	FBgn0033844				
dme01100	39910	3	beg	CG7842	FBgn0036691				
dme01100	35848	3	beta3GalTII	CG8734	FBgn0033315				
dme01100	42991	3	beta4GalT7	CG11780	FBgn0039258				
dme01100	44117	4	bgm	CG4501	FBgn0027348				
dme01100	37617	2	blw	CG3612	FBgn0011211				
dme01100	37198	2	botv	CG15110	FBgn0027535				
dme01100	45830	3	bur	CG9242	FBgn0000239				
dme01100	250736	2	bwa	CG13969	FBgn0045064				
dme01100	34215	2	C1GalTA	CG9520	FBgn0032078				
dme01100	33081	4	Cbs	CG1753	FBgn0031148				
dme01100	117353	2	Cct1	CG1049	FBgn0041342				
dme01100	38180	2	Cct2	CG18330	FBgn0035231				
dme01100	43950	3	CdsA	CG7962	FBgn0010350				
dme01100	43394	2	CG10000	CG10000	FBgn0039596				
dme01100	36624	2	CG10131	CG10131	FBgn0033949				
dme01100	35240	2	CG10166	CG10166	FBgn0032799				
dme01100	35105	9	CG10178	CG10178	FBgn0032684				
dme01100	42783	3	CG10184	CG10184	FBgn0039094				
dme01100	36669	3	CG10253	CG10253	FBgn0033983				
dme01100	35255	3	CG10268	CG10268	FBgn0032811				
dme01100	33978	5	CG10399	CG10399	FBgn0031877				
dme01100	43043	2	CG10425	CG10425	FBgn0039304				
dme01100	39404	3	CG10426	CG10426	FBgn0036273				
dme01100	38697	3	CG10467	CG10467	FBgn0035679				
dme01100	40326	3	CG10581	CG10581	FBgn0037046				
dme01100	35146	2	CG10602	CG10602	FBgn0032721				
dme01100	35152	2	CG10621	CG10621	FBgn0032726				
dme01100	38598	3	CG10672	CG10672	FBgn0035588				
dme01100	39436	3	CG10688	CG10688	FBgn0036300				
dme01100	39469	6	CG10748	CG10748	FBgn0036327				
dme01100	39470	6	CG10749	CG10749	FBgn0036328				
dme01100	42482	2	CG10827	CG10827	FBgn0038845				
dme01100	38463	5	CG10863	CG10863	FBgn0027552				
dme01100	31695	13	CG10932	CG10932	FBgn0029969				
dme01100	32345	3	CG10996	CG10996	FBgn0030525				
dme01100	42973	3	CG11089	CG11089	FBgn0039241				
dme01100	32334	2	CG11134	CG11134	FBgn0030518				
dme01100	33800	3	CG11149	CG11149	FBgn0031732				
dme01100	31772	2	CG11190	CG11190	FBgn0030035				
dme01100	40492	3	CG11241	CG11241	FBgn0037186				
dme01100	40409	6	CG11249	CG11249	FBgn0037115				
dme01100	33993	9	CG11289	CG11289	FBgn0031887				
dme01100	40599	3	CG1129	CG1129	FBgn0037279				
dme01100	40402	2	CG11306	CG11306	FBgn0037108				
dme01100	43713	2	CG11334	CG11334	FBgn0039849				
dme01100	40472	5	CG11425	CG11425	FBgn0037167				
dme01100	40471	5	CG11426	CG11426	FBgn0037166				
dme01100	40470	5	CG11437	CG11437	FBgn0037165				
dme01100	40469	5	CG11438	CG11438	FBgn0037164				
dme01100	40263	4	CG11796	CG11796	FBgn0036992				
dme01100	39213	2	CG11811	CG11811	FBgn0036099				
dme01100	43416	2	CG11828	CG11828	FBgn0039616				
dme01100	43031	2	CG11851	CG11851	FBgn0039293				
dme01100	43437	5	CG11876	CG11876	FBgn0039635				
dme01100	36121	4	CG11883	CG11883	FBgn0033538				
dme01100	46391	5	CG11899	CG11899	FBgn0014427				
dme01100	43463	2	CG11951	CG11951	FBgn0039656				
dme01100	38446	2	CG12006	CG12006	FBgn0035464				
dme01100	38423	3	CG12014	CG12014	FBgn0035445				
dme01100	38228	8	CG12018	CG12018	FBgn0027903				
dme01100	38396	2	CG12034	CG12034	FBgn0035421				
dme01100	31782	2	CG12116	CG12116	FBgn0030041				
dme01100	40692	4	CG12170	CG12170	FBgn0037356				
dme01100	40630	2	CG12173	CG12173	FBgn0037305				
dme01100	39945	6	CG12229	CG12229	FBgn0036723				
dme01100	32967	2	CG12237	CG12237	FBgn0031048				
dme01100	38864	7	CG12262	CG12262	FBgn0035811				
dme01100	37118	2	CG12263	CG12263	FBgn0034346				
dme01100	34613	3	CG12264	CG12264	FBgn0032393				
dme01100	41542	4	CG12267	CG12267	FBgn0038057				
dme01100	41570	4	CG12279	CG12279	FBgn0038080				
dme01100	39279	2	CG12289	CG12289	FBgn0036160				
dme01100	40708	4	CG1236	CG1236	FBgn0037370				
dme01100	32422	2	CG12398	CG12398	FBgn0030596				
dme01100	32412	2	CG12539	CG12539	FBgn0030586				
dme01100	40672	5	CG12746	CG12746	FBgn0037341				
dme01100	38462	5	CG12766	CG12766	FBgn0035476				
dme01100	38374	2	CG1291	CG1291	FBgn0035401				
