gene_id	symbol	flybase
40751	CG1077	FBgn0037405
40752	Osi1	FBgn0037406
40754	NPFR	FBgn0037408
40755	Osi24	FBgn0037409
40756	Osi2	FBgn0037410
40757	Osi3	FBgn0037411
40758	Osi4	FBgn0037412
40759	Osi5	FBgn0037413
40760	Osi6	FBgn0027527
40761	Osi7	FBgn0037414
40762	Osi8	FBgn0037415
40763	Osi9	FBgn0037416
40764	Osi10	FBgn0037417
40765	Osi11	FBgn0037418
40766	Osi12	FBgn0037419
40767	CG15597	FBgn0037420
40768	CG15594	FBgn0037421
40769	Osi13	FBgn0037422
40770	Osi14	FBgn0040279
40771	Osi15	FBgn0037424
40772	CG31560	FBgn0051560
40774	Osi17	FBgn0037427
40775	Osi18	FBgn0037428
40776	Osi19	FBgn0037429
40777	Osi20	FBgn0037430
40778	CG17917	FBgn0037431
40779	CG10298	FBgn0037432
40780	CG17919	FBgn0037433
40781	SmD2	FBgn0261789
40782	CG18048	FBgn0037435
40783	Hr83	FBgn0037436
40785	CG42724	FBgn0261641
40786	CG10286	FBgn0037439
40787	CG1041	FBgn0037440
40788	CG42564	FBgn0260766
40789	CG1024	FBgn0027514
40790	TfIIFalpha	FBgn0010282
40791	godzilla	FBgn0037442
40792	Dmtn	FBgn0037443
40793	gpp	FBgn0264495
40794	CG9727	FBgn0037445
40795	Zif	FBgn0037446
40796	Neurochondrin	FBgn0037447
40797	CG15186	FBgn0037448
40798	CG15185	FBgn0037449
40800	dpr11	FBgn0053202
40803	CG1137	FBgn0037454
40804	CG2336	FBgn0037455
40805	CG1138	FBgn0037456
40806	CG31482	FBgn0051482
40807	glob2	FBgn0250846
40809	sowi	FBgn0037460
40810	CG15177	FBgn0037461
40811	sunz	FBgn0037462
40812	CG1315	FBgn0026565
40813	Taf1	FBgn0010355
40814	CG1307	FBgn0026566
40815	twr	FBgn0262801
40816	agt	FBgn0024912
40817	lab	FBgn0002522
40818	Edg84A	FBgn0000552
40819	Ccp84Ag	FBgn0004777
40820	Ccp84Af	FBgn0004778
40821	Ccp84Ae	FBgn0004779
40822	Ccp84Ad	FBgn0004780
40823	Ccp84Ac	FBgn0004781
40824	Ccp84Ab	FBgn0004782
40825	Ccp84Aa	FBgn0004783
40826	pb	FBgn0051481
40827	zen2	FBgn0004054
40828	zen	FBgn0004053
40830	bcd	FBgn0000166
40831	Ama	FBgn0000071
40832	Dfd	FBgn0000439
40833	Scr	FBgn0003339
40834	ftz	FBgn0001077
40835	Antp	FBgn0260642
40836	Sodh-1	FBgn0024289
40837	CG1979	FBgn0026563
40838	dj	FBgn0019828
40839	djl	FBgn0037463
40840	CG1988	FBgn0037464
40841	CG1105	FBgn0037465
40842	CG1965	FBgn0037466
40843	CG1104	FBgn0037467
40844	CG1943	FBgn0037468
40846	Dpck	FBgn0037469
40847	CG1091	FBgn0037470
40848	alphaTub84B	FBgn0003884
40849	Mlp84B	FBgn0014863
40850	Alh	FBgn0261238
40851	CG10098	FBgn0037472
40852	CG10068	FBgn0037473
40853	CG31248	FBgn0051248
40856	CG14610	FBgn0037477
40857	CG2656	FBgn0037478
40858	gfzf	FBgn0250732
40859	Sas-4	FBgn0011020
40860	MAGE	FBgn0037481
40861	sas	FBgn0002306
40862	CG10055	FBgn0037482
40863	lap	FBgn0086372
40864	CG14609	FBgn0037483
40865	CG1288	FBgn0250845
40866	CG14606	FBgn0037485
40867	CG14605	FBgn0037486
40868	CG14608	FBgn0037487
40869	CG14607	FBgn0037488
40870	CG1234	FBgn0037489
40871	CG10053	FBgn0037490
40872	CG1227	FBgn0037491
40873	CG10050	FBgn0037492
40874	Obp84a	FBgn0011282
40875	Gld	FBgn0001112
40876	Syt4	FBgn0028400
40877	CG10032	FBgn0037493
40879	rn	FBgn0267337
40883	CG10029	FBgn0037498
40884	nxf4	FBgn0051501
40885	CG17944	FBgn0037500
40886	Mst84Dd	FBgn0004175
40887	Mst84Dc	FBgn0004174
40888	Mst84Db	FBgn0004173
40889	Mst84Da	FBgn0004172
40890	MstProx	FBgn0015770
40891	Ir84a	FBgn0037501
40892	wa-cup	FBgn0037502
40893	CG14598	FBgn0037503
40894	CG1142	FBgn0037504
40896	alpha-Est10	FBgn0015569
40897	alpha-Est9	FBgn0015577
40898	CG1287	FBgn0037506
40899	alpha-Est8	FBgn0015576
40900	Ubc84D	FBgn0017456
40901	alpha-Est7	FBgn0015575
40902	alpha-Est6	FBgn0015574
40903	Rtnl2	FBgn0015831
40904	alphaTub84D	FBgn0003885
40905	alpha-Est5	FBgn0261393
40906	alpha-Est4	FBgn0015572
40907	alpha-Est3	FBgn0015571
40908	alpha-Est2	FBgn0015570
40909	alpha-Est1	FBgn0015568
40912	CG34127	FBgn0083963
40913	Nlg1	FBgn0051146
40915	CG2616	FBgn0037512
40916	pyd3	FBgn0037513
40917	CG10919	FBgn0037514
40918	Sp7	FBgn0037515
40919	CG11286	FBgn0037516
40920	CG10086	FBgn0037517
40921	CG2641	FBgn0037518
40922	CG3014	FBgn0037519
40923	CG18268	FBgn0037520
40924	CG2993	FBgn0037521
40925	CG31472	FBgn0051472
40928	CG17816	FBgn0037525
40929	CG10092	FBgn0037526
40931	wtrw	FBgn0260005
40932	mRpS9	FBgn0037529
40933	CG2943	FBgn0037530
40934	Taf7	FBgn0024909
40935	Prat	FBgn0004901
40936	CG2846	FBgn0014930
40937	CG2678	FBgn0014931
40938	CG10445	FBgn0037531
40940	dsx	FBgn0000504
40941	CD98hc	FBgn0037533
40942	Os-C	FBgn0010401
40943	CG2781	FBgn0037534
40944	CG14463	FBgn0037535
40945	CG2698	FBgn0037536
40946	CG2767	FBgn0037537
40947	CG3223	FBgn0037538
40948	CG10435	FBgn0037539
40949	Pbp95	FBgn0037540
40950	CG2747	FBgn0037541
40952	CG10903	FBgn0037543
40953	CG11035	FBgn0037544
40955	mAChR-B	FBgn0037546
40956	CG7910	FBgn0037547
40957	CG7900	FBgn0037548
40958	puc	FBgn0243512
40959	CG7878	FBgn0037549
40960	CG9667	FBgn0037550
40961	Gie	FBgn0037551
40962	grn	FBgn0001138
40963	CG7800	FBgn0037552
40964	CG18249	FBgn0037553
40965	DNApol-iota	FBgn0037554
40966	Ada2b	FBgn0037555
40967	CG9636	FBgn0037556
40970	mtg	FBgn0260386
40972	RpA-70	FBgn0010173
40973	Mcm2	FBgn0014861
40974	CG9630	FBgn0037561
40975	ato	FBgn0010433
40976	CG11671	FBgn0037562
40977	CG11672	FBgn0037563
40978	CG31463	FBgn0051463
40979	CG9626	FBgn0037565
40980	mRpL1	FBgn0037566
40981	nac	FBgn0265351
40982	Sgt1	FBgn0265101
40983	tex	FBgn0037569
40984	CG11693	FBgn0037570
40985	CG11694	FBgn0037571
40986	CG11698	FBgn0037572
40987	eIF4AIII	FBgn0037573
40988	Coq2	FBgn0037574
40989	Ctr1B	FBgn0062412
40990	Poxm	FBgn0003129
40991	Or85a	FBgn0037576
40992	CG7443	FBgn0037577
40993	Arl2	FBgn0004908
40994	CG9601	FBgn0037578
40995	CG18193	FBgn0037579
40996	DppIII	FBgn0037580
40997	CG7352	FBgn0037581
40998	Atg13	FBgn0261108
40999	stck	FBgn0020249
41000	CG9684	FBgn0037583
41001	CG7963	FBgn0037584
41006	Obp85a	FBgn0037589
41007	Or85b	FBgn0037590
41008	Or85c	FBgn0037591
41009	CG11737	FBgn0037592
41010	CG31259	FBgn0051259
41011	Or85d	FBgn0037594
41013	pch2	FBgn0051453
41014	Cenp-C	FBgn0266916
41017	5-HT2B	FBgn0261929
41018	Or85e	FBgn0026399
41019	Cyp313b1	FBgn0037601
41020	Mkk4	FBgn0024326
41021	CG8021	FBgn0037602
41022	Dhod	FBgn0000447
41023	CG11753	FBgn0037603
41025	p	FBgn0086679
41026	CG8032	FBgn0037606
41027	CG8036	FBgn0037607
41028	mRpL19	FBgn0037608
41029	CG9773	FBgn0037609
41030	CG8043	FBgn0037610
41031	CG11755	FBgn0037611
41032	hb	FBgn0001180
41033	CG8112	FBgn0037612
41034	Cks85A	FBgn0037613
41035	CG8116	FBgn0037614
41036	CG11760	FBgn0037615
41037	CG8136	FBgn0037616
41038	CG8145	FBgn0037617
41039	CG11762	FBgn0037618
41040	CG8159	FBgn0037619
41041	ranshi	FBgn0037620
41042	M1BP	FBgn0037621
41043	CG8202	FBgn0037622
41044	CG9801	FBgn0037623
41045	CG8223	FBgn0037624
41046	CG11768	FBgn0037625
41047	CG8236	FBgn0037626
41048	CG13318	FBgn0037627
41052	Ir85a	FBgn0037630
41054	Tcp-1eta	FBgn0037632
41055	CG9839	FBgn0037633
41056	hng2	FBgn0037634
41057	CG9837	FBgn0037635
41058	CG9821	FBgn0037636
41059	CG9836	FBgn0037637
41060	CG8379	FBgn0037638
41062	pyd	FBgn0262614
41066	osk	FBgn0003015
41067	skap	FBgn0037643
41068	CG11964	FBgn0037644
41069	CG11966	FBgn0037645
41070	CAHbeta	FBgn0037646
41071	RagA-B	FBgn0037647
41072	CG11970	FBgn0027503
41073	E(var)3-9	FBgn0260243
41074	CG11975	FBgn0037648
41075	CG31100	FBgn0051100
41076	CG11977	FBgn0037650
41078	CG11980	FBgn0037652
41079	Prosbeta3	FBgn0026380
41080	CG11982	FBgn0037653
41081	CG11983	FBgn0037654
41082	CG11984	FBgn0037655
41083	CG11986	FBgn0037656
41084	tgo	FBgn0264075
41085	neur	FBgn0002932
41086	hyx	FBgn0037657
41087	Rel	FBgn0014018
41089	Mst85C	FBgn0028708
41090	Kdm2	FBgn0037659
41091	beag	FBgn0037660
41092	Ada	FBgn0037661
41093	CG11997	FBgn0037662
41094	pum	FBgn0003165
41095	D1	FBgn0000412
41096	ird1	FBgn0260935
41097	CG8420	FBgn0037664
41098	St2	FBgn0037665
41100	CG16734	FBgn0037667
41101	CG16736	FBgn0037668
41102	Ibf2	FBgn0037669
41103	Ibf1	FBgn0037670
41104	VhaM8.9	FBgn0037671
41105	sage	FBgn0037672
41107	Vps16A	FBgn0261241
41108	HP1e	FBgn0037675
41109	CG8861	FBgn0037676
41110	CG12951	FBgn0037677
41111	CG16749	FBgn0037678
41112	CG8866	FBgn0037679
41113	CG8121	FBgn0037680
41114	CG45050	FBgn0266410
41116	CG18473	FBgn0037683
41117	CG8129	FBgn0037684
41118	FER	FBgn0000723
41119	Or85f	FBgn0037685
41120	RpL34b	FBgn0037686
41121	CG8132	FBgn0037687
41122	CG9356	FBgn0037688
41123	CG8135	FBgn0037689
41124	betaTub85D	FBgn0003889
41125	Task7	FBgn0037690
41126	alpha-Man-II	FBgn0011740
41132	GstZ1	FBgn0037696
41133	GstZ2	FBgn0037697
41134	CG16779	FBgn0037698
41135	CG8147	FBgn0043791
41136	RhoL	FBgn0014380
41137	CG8149	FBgn0037700
41138	rump	FBgn0260010
41139	Rlb1	FBgn0014022
41140	Ras85D	FBgn0003205
41141	mRpL47	FBgn0014023
41143	JHDM2	FBgn0037703
41144	by	FBgn0000244
41145	mura	FBgn0037705
41147	RnpS1	FBgn0037707
41148	CG9386	FBgn0037708
41149	CG8199	FBgn0037709
41150	AP-1mu	FBgn0024833
41151	MBD-like	FBgn0027950
41152	CG9393	FBgn0037710
41153	Vps45	FBgn0261049
41154	CG16789	FBgn0037712
41155	CG16790	FBgn0037713
41156	CG9396	FBgn0037714
41157	CG9399	FBgn0037715
41158	Kap-alpha3	FBgn0027338
41159	CG8273	FBgn0037716
41160	CG8301	FBgn0037717
41161	P58IPK	FBgn0037718
41162	bocksbeutel	FBgn0037719
41163	CG8312	FBgn0037720
41164	CG9427	FBgn0037721
41165	CG8319	FBgn0037722
41166	Crc	FBgn0005585
41167	SpdS	FBgn0037723
41168	Scm	FBgn0003334
41169	Fst	FBgn0037724
41170	Dh44	FBgn0012344
41171	CG9492	FBgn0037726
41172	CG8358	FBgn0037727
41173	CG16817	FBgn0037728
41174	nmdyn-D7	FBgn0028997
41175	CG9444	FBgn0037730
41176	CG18542	FBgn0037731
41177	eca	FBgn0069242
41178	Unc-115b	FBgn0260463
41179	trbd	FBgn0037734
41180	dmt	FBgn0016792
41181	hyd	FBgn0002431
41182	FoxP	FBgn0262477
41183	alphaTub85E	FBgn0003886
41184	CG12950	FBgn0037736
41185	Pnn	FBgn0037737
41187	CG12948	FBgn0037739
41189	CG16908	FBgn0037741
41190	Rpt3R	FBgn0037742
41191	CG8412	FBgn0037743
41192	CG8417	FBgn0037744
41193	Snap24	FBgn0266720
41194	CG8478	FBgn0037746
41195	CG8481	FBgn0037747
41197	CG9471	FBgn0037749
41198	Whamy	FBgn0037750
41199	topi	FBgn0037751
41200	RpS29	FBgn0261599
41201	CG12947	FBgn0037753
41202	MtnA	FBgn0002868
41203	CG8500	FBgn0037754
41204	CG12945	FBgn0037755
41205	CG8507	FBgn0037756
41206	CG8516	FBgn0037757
41207	CG9467	FBgn0037758
41208	CG8526	FBgn0037759
41209	FBX011	FBgn0037760
41210	CG8534	FBgn0037761
41211	eloF	FBgn0037762
41212	CG16904	FBgn0037763
41213	CG9459	FBgn0037764
41214	CG9458	FBgn0037765
41215	Teh1	FBgn0037766
41217	Glut4EF	FBgn0267336
41219	Art4	FBgn0037770
41221	Spn85F	FBgn0037772
41222	CG5359	FBgn0037773
41225	Mical	FBgn0053208
41226	CG3909	FBgn0027524
41227	CG11722	FBgn0037777
41228	mtTFB2	FBgn0037778
41229	CG12811	FBgn0037779
41230	CG3925	FBgn0037780
41231	Fancl	FBgn0037781
41232	Npc2d	FBgn0037782
41233	Npc2c	FBgn0037783
41235	nerfin-2	FBgn0041105
41236	CG5361	FBgn0037786
41238	CG3940	FBgn0037788
41239	gammaSnap2	FBgn0266721
41242	TAF1B	FBgn0037792
41244	CG6254	FBgn0037794
41246	CG12814	FBgn0037796
41247	Syn	FBgn0004575
41248	Timp	FBgn0025879
41249	CG12420	FBgn0037797
41250	CG12817	FBgn0037798
41252	CG42795	FBgn0261928
41253	CG3999	FBgn0037801
41254	Sirt6	FBgn0037802
41256	CG43143	FBgn0262617
41259	CG6293	FBgn0037807
41260	Bruce	FBgn0266717
41261	CG12818	FBgn0037809
41262	sle	FBgn0037810
41263	CG12592	FBgn0037811
41264	CG18545	FBgn0037812
41265	jumu	FBgn0015396
41266	Rfx	FBgn0020379
41268	CG6325	FBgn0037814
41269	Irp-1B	FBgn0024957
41270	Rrp46	FBgn0037815
41271	CG6345	FBgn0037816
41272	Cyp12e1	FBgn0037817
41273	hth	FBgn0001235
41274	CG6465	FBgn0037818
41275	CG14688	FBgn0037819
41278	CG14683	FBgn0037822
41279	pug	FBgn0020385
41280	CG31391	FBgn0051391
41281	CG14684	FBgn0037824
41282	CG31278	FBgn0051278
41283	CG14689	FBgn0037826
41284	CG4073	FBgn0037827
41285	tomboy20	FBgn0037828
41286	TkR86C	FBgn0004841
41287	CG14691	FBgn0037829
41288	MED7	FBgn0051390
41289	Cap-H2	FBgn0037831
41290	TfIIFbeta	FBgn0010421
41291	fau	FBgn0266451
41292	Desi	FBgn0037832
41293	mRpL37	FBgn0261380
41294	Rbp1	FBgn0260944
41295	Art1	FBgn0037834
41296	Mcm5	FBgn0017577
41297	CG14687	FBgn0037835
41298	CG14692	FBgn0037836
41299	CG14693	FBgn0037837
41300	CG4089	FBgn0037838
41302	Cad86C	FBgn0261053
41303	CG4565	FBgn0037841
41304	CG6567	FBgn0037842
41305	CG4511	FBgn0037843
41306	CG4570	FBgn0037844
41307	CG14694	FBgn0037845
41308	CG6574	FBgn0037846
41309	SelR	FBgn0267376
41310	Tsp86D	FBgn0037848
41311	Fdh	FBgn0011768
41312	CG4596	FBgn0037849
41313	Sodh-2	FBgn0022359
41314	CG14695	FBgn0037850
41316	Tpc1	FBgn0037852
41317	CG14696	FBgn0037853
41318	Adk3	FBgn0042094
41319	CG6621	FBgn0037855
41320	Leash	FBgn0037856
41321	Tengl4	FBgn0037857
41324	CG6629	FBgn0037860
41326	CG4706	FBgn0037862
41330	CG4757	FBgn0027584
41333	Ugt35b	FBgn0026314
41334	Ugt35a	FBgn0026315
41337	CG18577	FBgn0037870
41339	cu	FBgn0261808
41340	SdhC	FBgn0037873
41341	Tctp	FBgn0037874
41342	ZnT86D	FBgn0037875
41343	RpS25	FBgn0086472
41344	CG4820	FBgn0037876
41345	CG6689	FBgn0037877
41346	CG6693	FBgn0037878
41347	RpL3	FBgn0020910
41348	scpr-C	FBgn0037879
41349	CG17726	FBgn0037880
41350	GCC88	FBgn0037881
41351	CG17187	FBgn0037882
41352	CG14701	FBgn0037883
41353	Arfip	FBgn0037884
41354	CG17721	FBgn0037885
41355	CG31388	FBgn0051388
41357	scpr-B	FBgn0037888
41358	scpr-A	FBgn0037889
41359	CG17734	FBgn0037890
41360	CG5214	FBgn0037891
41361	KP78b	FBgn0026063
41362	KP78a	FBgn0026064
41363	pros	FBgn0004595
41364	mRpL40	FBgn0037892
41365	mgr	FBgn0264694
41366	Blm	FBgn0002906
41367	Ranbp9	FBgn0037894
41368	CG6723	FBgn0037895
41369	ninaG	FBgn0037896
41370	CG5270	FBgn0037897
41371	CG18643	FBgn0037898
41372	RpL24-like	FBgn0037899
41373	CG5276	FBgn0037900
41374	CG6744	FBgn0037901
41375	CG5281	FBgn0037902
41376	CG17230	FBgn0046225
41377	sals	FBgn0051374
41379	PGRP-LB	FBgn0037906
41381	dpr5	FBgn0037908
41383	CG14708	FBgn0037910
41384	CG10898	FBgn0037911
41387	Mrp4	FBgn0263316
41388	CG6790	FBgn0037915
41389	CG5342	FBgn0037916
41390	wkd	FBgn0037917
41391	CG6791	FBgn0037918
41392	Jupiter	FBgn0051363
41393	CG14710	FBgn0037920
41394	CG6808	FBgn0037921
41395	CG14711	FBgn0037922
41396	CG6813	FBgn0037923
41397	CG14712	FBgn0037924
41398	Csk	FBgn0262081
41399	Elp1	FBgn0037926
41401	CG42327	FBgn0259227
41403	CG14715	FBgn0037930
41404	CG18476	FBgn0037931
41406	Taf12	FBgn0011290
41407	Ho	FBgn0037933
41408	CG6830	FBgn0037934
41409	CG6834	FBgn0037935
41410	CG6908	FBgn0037936
41411	Fer3	FBgn0037937
41412	CG14717	FBgn0265271
41413	CG14718	FBgn0037939
41414	I-t	FBgn0025821
41415	CG14720	FBgn0037940
41416	CG12594	FBgn0037941
41417	CG14721	FBgn0037942
41419	CG14722	FBgn0037943
41420	CG6923	FBgn0037944
41423	l(3)neo38	FBgn0265276
41425	CG17360	FBgn0037949
41426	HisCl1	FBgn0037950
41427	Sbf	FBgn0025802
41428	ClC-a	FBgn0051116
41431	glo	FBgn0259139
41432	CoVa	FBgn0019624
41433	CG6950	FBgn0037955
41434	CG6959	FBgn0037956
41436	CG6962	FBgn0037958
41437	CG31368	FBgn0051368
41438	mthl5	FBgn0037960
41440	CG6971	FBgn0037962
41441	Cad87A	FBgn0037963
41442	CG14731	FBgn0037964
41443	CG31211	FBgn0051211
41445	CG3281	FBgn0260741
41446	aur	FBgn0000147
41447	CG12213	FBgn0260742
41448	GC1	FBgn0260743
41449	GC2	FBgn0037970
41450	Tango9	FBgn0260744
41451	CG10005	FBgn0037972
41452	CG18547	FBgn0037973
41453	CG12224	FBgn0037974
41454	CG3397	FBgn0037975
41455	mfas	FBgn0260745
41456	Tk	FBgn0037976
41457	Ect3	FBgn0260746
41458	KLHL18	FBgn0037978
41459	GCC185	FBgn0037979
41460	CG3313	FBgn0037980
41461	Spt3	FBgn0037981
41462	CG31358	FBgn0051358
41465	ssp5	FBgn0037985
41466	CG14736	FBgn0037986
41467	CG14739	FBgn0037987
41468	CG14740	FBgn0037988
41469	CG14741	FBgn0037989
41470	dpr17	FBgn0051361
41472	CG4702	FBgn0037992
41473	dpr15	FBgn0037993
41474	Cpn	FBgn0261714
41475	CG4810	FBgn0037994
41476	CG3809	FBgn0037995
41477	CG4830	FBgn0037996
41479	CG4848	FBgn0037998
41480	CG4860	FBgn0037999
41481	CG10014	FBgn0038000
41482	CG17404	FBgn0038001
41483	Su(var)3-9	FBgn0263755
41484	CG3916	FBgn0038003
41486	Cyp313a5	FBgn0038005
41487	Cyp313a2	FBgn0038006
41488	Cyp313a3	FBgn0038007
41489	CG3942	FBgn0038008
41490	CG17738	FBgn0038009
41491	svp	FBgn0003651
41493	CG4066	FBgn0038011
41494	CG10013	FBgn0038012
41495	CG10038	FBgn0038013
41496	CG10041	FBgn0038014
41498	MBD-R2	FBgn0038016
41499	CG4115	FBgn0038017
41500	Tim17a1	FBgn0038018
41502	GstD9	FBgn0038020
41503	GstD1	FBgn0001149
41511	CG10035	FBgn0038028
41512	GstD11	FBgn0038029
41513	CG34402	FBgn0085431
41518	lig3	FBgn0038035
41520	Cyp9f2	FBgn0038037
41521	CG5167	FBgn0038038
41522	CG5196	FBgn0038039
41524	pps	FBgn0082831
41525	Scgbeta	FBgn0038042
41526	CG17202	FBgn0038043
41528	Sas	FBgn0038045
41529	CG5641	FBgn0038046
41530	CG5245	FBgn0038047
41531	Prosalpha2	FBgn0086134
41532	Aos1	FBgn0029512
41533	CG5844	FBgn0038049
41536	Desat2	FBgn0043043
41537	CG5538	FBgn0038052
41538	CG18549	FBgn0038053
41539	CG5509	FBgn0038054
41540	trus	FBgn0038055
41541	CG5961	FBgn0038056
41542	CG12267	FBgn0038057
41543	CG5608	FBgn0038058
41547	Hug	FBgn0028374
41549	Octbeta2R	FBgn0038063
41550	Vha55	FBgn0005671
41551	Snx3	FBgn0038065
41552	Not10	FBgn0260444
41554	CG11598	FBgn0038067
41555	CG11600	FBgn0038068
41556	CG11608	FBgn0038069
41557	CG6753	FBgn0038070
41558	Dtg	FBgn0038071
41559	CG6225	FBgn0038072
41560	CG14395	FBgn0038073
41561	CG6188	FBgn0038074
41562	mbo	FBgn0026207
41563	Cyp313a4	FBgn0038076
41565	Su(fu)	FBgn0005355
41566	Arp1	FBgn0011745
41567	CG14391	FBgn0038078
41568	NijC	FBgn0038079
41569	Past1	FBgn0016693
41570	CG12279	FBgn0038080
41571	mus308	FBgn0002905
41573	CG5724	FBgn0038082
41574	CG5999	FBgn0038083
41575	beat-Vc	FBgn0038084
41576	CG31345	FBgn0051345
41578	beat-Va	FBgn0038087
41579	CG10126	FBgn0038088
41580	d-cup	FBgn0038089
41581	CG10909	FBgn0038090
41583	beat-Vb	FBgn0038092
41585	Spc25	FBgn0087021
41586	Cyp304a1	FBgn0038095
41587	grsm	FBgn0040493
41588	CG14384	FBgn0038097
41589	CG7381	FBgn0038098
41590	CG7091	FBgn0038099
41591	Paip2	FBgn0038100
41592	CG31342	FBgn0051342
41593	CG14383	FBgn0038102
41595	yellow-f	FBgn0041710
41596	yellow-f2	FBgn0038105
41597	CG7488	FBgn0038106
41598	CG17327	FBgn0038107
41599	CG7518	FBgn0038108
41600	CG11656	FBgn0038109
41601	CG8031	FBgn0038110
41602	CtBP	FBgn0020496
41603	CG12360	FBgn0038111
41605	ry	FBgn0003308
41606	CG11668	FBgn0038113
41607	snk	FBgn0003450
41608	CG11670	FBgn0038114
41609	Hsc70-2	FBgn0001217
41610	CG7966	FBgn0038115
41611	pic	FBgn0260962
41612	sim	FBgn0004666
41615	timeout	FBgn0038118
41616	2mit	FBgn0260793
41619	CG8138	FBgn0038122
41620	CG8508	FBgn0038123
41621	CG14380	FBgn0038124
41622	CG8141	FBgn0038125
41623	CG8483	FBgn0038126
41624	CG8476	FBgn0038127
41625	Ace	FBgn0000024
41626	Ravus	FBgn0038128
41627	Su(var)3-7	FBgn0003598
41628	CG8449	FBgn0038129
41629	CG8630	FBgn0038130
41630	CG15888	FBgn0038131
41631	CG15887	FBgn0038132
41632	Osi22	FBgn0038133
41633	wntD	FBgn0038134
41634	CG8773	FBgn0038135
41635	CG8774	FBgn0038136
41636	CG32473	FBgn0052473
41638	PK2-R2	FBgn0038139
41639	PK2-R1	FBgn0038140
41640	Dic1	FBgn0027610
41641	poly	FBgn0086371
41642	CheA87a	FBgn0038142
41643	Lip3	FBgn0023495
41644	CG9813	FBgn0038143
41645	CG8870	FBgn0038144
41646	Droj2	FBgn0038145
41647	CG9799	FBgn0038146
41648	CCHa2	FBgn0038147
41649	CG14377	FBgn0038148
41650	CG9796	FBgn0038149
41651	yellow-e3	FBgn0038150
41652	yellow-e2	FBgn0038151
41653	yellow-e	FBgn0041711
41654	Ir87a	FBgn0038153
41656	yrt	FBgn0004049
41657	CG14372	FBgn0038156
41658	CG12538	FBgn0038157
41659	CG14370	FBgn0038158
41660	CG14369	FBgn0038159
41661	CG9759	FBgn0038160
41662	CG9757	FBgn0003060
41663	CG9269	FBgn0038161
41665	CG10841	FBgn0038163
41666	sqd	FBgn0263396
41668	Rbp4	FBgn0010258
41670	B52	FBgn0004587
41671	Task6	FBgn0038165
41672	CG9588	FBgn0038166
41673	lkb1	FBgn0038167
41674	omd	FBgn0038168
41675	flfl	FBgn0024555
41676	CG14367	FBgn0038170
41677	f-cup	FBgn0028487
41678	ninaB	FBgn0002937
41679	Adgf-D	FBgn0038172
41680	Adgf-C	FBgn0038173
41682	CG9602	FBgn0038175
41686	CG9312	FBgn0038179
41687	Cht5	FBgn0038180
41688	CG9297	FBgn0038181
41689	CG9288	FBgn0260464
41690	CG9286	FBgn0038183
41693	Mst87F	FBgn0002862
41694	Nsf2	FBgn0266464
41695	CG14362	FBgn0038186
41697	ems	FBgn0000576
41698	Art9	FBgn0038188
41699	Art6	FBgn0038189
41700	CG9926	FBgn0038190
41701	Ipp	FBgn0016672
41702	CG9925	FBgn0038191
41703	Orc2	FBgn0015270
41704	rdx	FBgn0264493
41706	Cyp6d5	FBgn0038194
41707	CG3061	FBgn0038195
41708	CG9922	FBgn0038196
41709	foxo	FBgn0038197
41710	Npc2b	FBgn0038198
41711	CCHa1	FBgn0038199
41712	CG9920	FBgn0038200
41713	PK1-R	FBgn0038201
41714	CG12402	FBgn0038202
41715	Or88a	FBgn0038203
41716	CG14357	FBgn0038204
41717	Kif19A	FBgn0038205
41718	Abi	FBgn0020510
41719	twf	FBgn0038206
41720	140up	FBgn0010340
41721	RpII140	FBgn0262955
41722	CG14356	FBgn0038207
41723	CG14355	FBgn0038208
41724	CG9722	FBgn0038209
41725	CG3199	FBgn0038210
41726	Dop1R1	FBgn0011582
41727	CG9649	FBgn0038211
41728	CG31326	FBgn0051326
41729	CG9631	FBgn0027563
41730	CG9624	FBgn0038213
41731	CG9616	FBgn0038214
41733	Aats-met	FBgn0027083
41734	CG14840	FBgn0038217
41735	CG14841	FBgn0038218
41736	CG14839	FBgn0038219
41737	trx	FBgn0003862
41738	CG12207	FBgn0038220
41739	CG3259	FBgn0038221
41740	su(Hw)	FBgn0003567
41741	RpII15	FBgn0004855
41742	Crz	FBgn0013767
41743	pr-set7	FBgn0011474
41744	Afti	FBgn0038223
41745	CG3321	FBgn0038224
41746	spn-B	FBgn0003480
41747	NK7.1	FBgn0024321
41748	soti	FBgn0038225
41749	cv-c	FBgn0086901
41756	HtrA2	FBgn0038233
41757	mRpL11	FBgn0038234
41758	CG8461	FBgn0038235
41759	Cyp313a1	FBgn0038236
41760	Pde6	FBgn0038237
41761	CG14854	FBgn0038238
41762	CG14850	FBgn0038239
41763	CG14851	FBgn0038240
41764	CG8087	FBgn0038241
41765	CG14852	FBgn0038242
41766	CG8066	FBgn0038243
41767	Cys	FBgn0004629
41768	CG7987	FBgn0038244
41770	stumps	FBgn0020299
41771	CG14853	FBgn0038246
41772	put	FBgn0003169
41773	His4r	FBgn0013981
41774	Cad88C	FBgn0038247
41775	CG7886	FBgn0038248
41776	l(3)L1231	FBgn0086686
41777	CG3505	FBgn0038250
41778	Hexim	FBgn0038251
41779	Rad17	FBgn0025808
41780	BigH1	FBgn0038252
41783	kibra	FBgn0262127
41784	CG7530	FBgn0038256
41785	eff	FBgn0011217
41786	smp-30	FBgn0038257
